date,mean_max_temp,mean_min_temp,mean_max_apparent_temp,mean_min_apparent_temp,mean_total_precipitation,mean_wind_speed
2024-02-21,25.273900200000003,14.4778998,24.441861,14.728301250000001,0.0,27.5493625
2024-02-22,27.819899999999997,17.3419,29.4043075,16.842564,0.0,29.15973675
2024-02-23,24.2339002,12.5658998,22.048133999999997,10.325525500000001,0.0,23.536356500000004
2024-02-24,24.0879,9.6399,24.6267365,5.31993665,0.0,20.941389
2024-02-25,27.1119002,11.083899800000001,27.728763,7.6403905000000005,0.0,28.29103
2024-02-26,27.8499,15.3299,28.3955535,14.91085,0.0,23.909412000000003
2024-02-27,27.4839,18.4159002,26.4550805,19.244023499999997,0.0,21.35555175
2024-02-28,22.437900199999998,10.3939,22.016768,3.9966844999999998,0.0,44.988559499999994
2024-02-29,10.8539,7.25589992,8.28094665,2.2287486999999997,0.42274999999999996,27.386370749999998
2024-03-01,19.837899999999998,7.175899939999999,18.840556499999998,4.77368515,0.0,15.281101
2024-03-02,25.3259,9.17389992,26.759545,4.398535750000001,0.0,18.56693375
